Name,Brand,Price,Old_price,Discount,Category,Model,Gender,Color,Material,Savings,Brand_Price_Diff,Price_bucket,Is_Premium_Brand
Kinetix Fresh Run Tx 5Fx,Kinetix,19990.0,24990.0,20.0,Kinetix обувь,FRESH RUN TX 5FX,Мужчины,Черный,Текстиль,5000.0,7000.0,Mid-range,0
Lumberjack Wl Robi 11Ms468 5Fx,Lumberjack,4990.0,7990.0,38.0,Lumberjack футболка,WL ROBI 11MS468 5FX,Женщины,Белый,Полиамид,3000.0,-9000.0,Budget,0
Kinetix Wl Uni 11Kt70 5Fx,Kinetix,3990.0,4990.0,20.0,Kinetix футболка,WL UNI 11KT70 5FX,Женщины,Бежевый,Полиамид,1000.0,-9000.0,Budget,0
Lumberjack Mb Ct953 Polo TSh 5Fx  005,Lumberjack,10990.0,11990.0,0.0,Lumberjack,MB CT953 POLO T-SH 5FX,Мужчины,Белый,Полиамид,1000.0,-3000.0,Budget,0
Lumberjack Ml Gary 20Elg215 5Fx  008,Lumberjack,13990.0,24990.0,44.0,Lumberjack шорты,ML GARY 20ELG2-15 5FX,Мужчины,Синий,Полиэстер,11000.0,0.0,Budget,0
Lumberjack Wl Dustin 20Qu0415 5Fx  003,Lumberjack,9990.0,19990.0,50.0,Lumberjack шорты,WL DUSTIN 20QU-04-15 5FX,Женщины,Зеленый,Полиэстер,10000.0,-4000.0,Budget,0
Lumberjack Ml Keys 12Ns500 5Fx,Lumberjack,6990.0,19990.0,65.0,Lumberjack футболка,ML KEYS 12NS500 5FX,Мужчины,Серый,Полиамид,13000.0,-7000.0,Budget,0
Puma Ess Metallic No 1 Logo T,Puma,18490.0,19990.0,0.0,Puma футболка,ESS METALLIC No. 1 Logo T,Женщины,Белый,Текстиль,1500.0,-11500.0,Mid-range,1
Lumberjack Gone 5Fx,Lumberjack,17990.0,32990.0,45.0,Lumberjack обувь,GONE 5FX,Женщины,Белый,Текстиль,15000.0,4000.0,Mid-range,0
Lumberjack Money 5Fx,Lumberjack,13990.0,29990.0,53.0,Lumberjack кроссовки,MONEY 5FX,Мужчины,Белый,Текстиль,16000.0,0.0,Budget,0
Lumberjack Gone 5Fx,Lumberjack,17990.0,32990.0,45.0,Lumberjack обувь,GONE 5FX,Женщины,Черный,Текстиль,15000.0,4000.0,Mid-range,0
Us Polo Assn Tetsy Glb 5Fx,U.S. Polo Assn.,17990.0,21990.0,18.0,U.S. Polo Assn. кроссовки,TETSY GLB 5FX,Мужчины,Синий,Кожа,4000.0,-2000.0,Mid-range,0
Lumberjack Safe 5Fx,Lumberjack,19990.0,29990.0,33.0,Lumberjack обувь,SAFE 5FX,Женщины,Черный,Текстиль,10000.0,6000.0,Mid-range,0
Lumberjack Safe 5Fx  016,Lumberjack,19990.0,29990.0,33.0,Lumberjack обувь,SAFE 5FX,Женщины,Серый,Текстиль,10000.0,6000.0,Mid-range,0
Lumberjack Moss 5Fx,Lumberjack,19990.0,29990.0,33.0,Lumberjack обувь,MOSS 5FX,Женщины,Белый,Текстиль,10000.0,6000.0,Mid-range,0
adidas Terrex Tracefinder 2,adidas,21990.0,36990.0,41.0,adidas обувь,TERREX TRACEFINDER 2,Мужчины,Серый,Текстиль,15000.0,-10000.0,Mid-range,0
Lumberjack Ml Gene 12Elg219 5Fx,Lumberjack,9990.0,21990.0,55.0,Lumberjack футболка,ML GENE 12ELG2-19 5FX,Мужчины,Белый,Полиамид,12000.0,-4000.0,Budget,0
Lumberjack Ml Gene 12Elg219 5Fx  008,Lumberjack,9990.0,21990.0,55.0,Lumberjack футболка,ML GENE 12ELG2-19 5FX,Мужчины,Синий,Полиамид,12000.0,-4000.0,Budget,0
adidas Ultrarun 5,adidas,34990.0,44990.0,22.0,adidas обувь,ULTRARUN 5,Мужчины,Серый,Текстиль,10000.0,3000.0,Premium,0
Reebok Id Train Aop Tight  005,Reebok,10990.0,17990.0,39.0,Reebok,ID TRAIN AOP TIGHT,Женщины,Синий,Полиамид,7000.0,-14600.0,Budget,1
Puma Rickie Ac Ps,Puma,19990.0,24990.0,20.0,Puma кроссовки,Rickie AC+ PS,Девочка,Белый,кожа,5000.0,-10000.0,Mid-range,1
Lumberjack Berky 5Fx  016,Lumberjack,29990.0,32990.0,0.0,Lumberjack кроссовки,BERKY 5FX,Мужчины,Серый,Текстиль,3000.0,16000.0,Mid-range,0
Us Polo Assn Robert Lt Glb 5Fx,U.S. Polo Assn.,16990.0,29990.0,43.0,U.S. Polo Assn. кроссовки,ROBERT LT GLB 5FX,Мужчины,Белый,Кожа,13000.0,-3000.0,Mid-range,0
Lumberjack Roma 5Fx,Lumberjack,19990.0,29990.0,33.0,Lumberjack обувь,ROMA 5FX,Мужчины,Белый,Текстиль,10000.0,6000.0,Mid-range,0
Us Polo Assn Tale Wmn Glb 5Fx,U.S. Polo Assn.,19990.0,22990.0,13.0,U.S. Polo Assn. кроссовки,TALE WMN GLB 5FX,Женщины,Бежевый,кожа,3000.0,0.0,Mid-range,0
Reebok Runa Jogger  014,Reebok,27990.0,34990.0,20.0,Reebok Кальсоны,RUNA JOGGER,Женщины,Серый,Полиамид,7000.0,2400.0,Mid-range,1
Oxide Int1125Y062 5Fx,Oxide,19990.0,22990.0,13.0,Oxide повседневная обувь,INT1125Y062 5FX,Мужчины,Черный,кожа,3000.0,2000.0,Mid-range,0
Torex Int1125Y094 5Fx,Torex,12990.0,13990.0,0.0,Torex кроссовки,INT1125Y094 5FX,Мужчины,Синий,кожа,1000.0,1000.0,Budget,0
Oxide Int1120Y048 5Fx,Oxide,19990.0,21990.0,0.0,Oxide повседневная обувь,INT1120Y048 5FX,Мужчины,Черный,кожа,2000.0,2000.0,Mid-range,0
Reebok Reebok Retro Mega,Reebok,32990.0,42990.0,23.0,Reebok кроссовки,REEBOK RETRO MEGA,Унисекс,Черный,кожа,10000.0,7400.0,Premium,1
adidas Barreda,adidas,31990.0,39990.0,20.0,adidas кроссовки,BARREDA,Женщины,Зеленый,кожа,8000.0,0.0,Premium,0
adidas M Feelcozy Swt,adidas,17990.0,29990.0,40.0,adidas свитшот,M FEELCOZY SWT,Мужчины,Черный,Полиамид,12000.0,-14000.0,Mid-range,0
adidas Lightshift,adidas,27990.0,44990.0,38.0,adidas обувь,LIGHTSHIFT,Мужчины,Черный,Текстиль,17000.0,-4000.0,Mid-range,0
Puma M Tad Essentials Heather,Puma,15990.0,19990.0,20.0,Puma футболка,M TAD ESSENTIALS HEATHER,Мужчины,Черный,Текстиль,4000.0,-14000.0,Mid-range,1
Reebok Zig Dynamica 5,Reebok,26990.0,44990.0,40.0,Reebok обувь,ZIG DYNAMICA 5,Женщины,Зеленый,Текстиль,18000.0,1400.0,Mid-range,1
Reebok Nanoflex Tr 2,Reebok,27990.0,49990.0,44.0,Reebok обувь,NANOFLEX TR 2,Мужчины,Белый,Текстиль,22000.0,2400.0,Mid-range,1
Reebok Athlete Full Zip  014,Reebok,21990.0,34990.0,37.0,Reebok свитшот,ATHLETE FULL ZIP,Мужчины,Серый,Полиамид,13000.0,-3600.0,Mid-range,1
Reebok Club C 85,Reebok,23990.0,44990.0,47.0,Reebok кроссовки,CLUB C 85,Унисекс,Бежевый,кожа/Кожа,21000.0,-1600.0,Mid-range,1
Reebok Club C Revenge Vintage  005,Reebok,28990.0,44990.0,36.0,Reebok кроссовки,CLUB C REVENGE VINTAGE,Унисекс,Белый,кожа/Кожа,16000.0,3400.0,Mid-range,1
Reebok Club C Grounds Uk,Reebok,34990.0,44990.0,22.0,Reebok кроссовки,CLUB C GROUNDS UK,Унисекс,Зеленый,кожа/Кожа,10000.0,9400.0,Premium,1
Reebok Run Speedwick Singlet  006,Reebok,4990.0,9990.0,50.0,Reebok,RUN SPEEDWICK SINGLET,Мужчины,Зеленый,Полиамид,5000.0,-20600.0,Budget,1
Reebok Reebok Identity Small Log  014,Reebok,9990.0,19990.0,50.0,Reebok Кальсоны,REEBOK IDENTITY SMALL LOG,Мужчины,Синий,Полиамид,10000.0,-15600.0,Budget,1
Reebok Rbk Lab Ls Seamless Crop,Reebok,8990.0,14990.0,40.0,Reebok футболка,RBK LAB LS SEAMLESS CROP,Женщины,Черный,Полиамид,6000.0,-16600.0,Budget,1
Reebok 3 Pp Unisex Ankle Socks  010,Reebok,6490.0,7990.0,19.0,Reebok носки,3 pp Unisex Ankle Socks,Унисекс,Кремовый,Текстиль,1500.0,-19100.0,Budget,1
Reebok Floatzig 1  005,Reebok,34990.0,69990.0,50.0,Reebok обувь,FLOATZIG 1,Женщины,Белый,Текстиль,35000.0,9400.0,Premium,1
Reebok Reebok Gl1100  011,Reebok,29990.0,34990.0,14.0,Reebok кроссовки,REEBOK GL1100,Унисекс,Бежевый,Другие,5000.0,4400.0,Mid-range,1
Reebok Reebok Ultra Flash,Reebok,16990.0,36990.0,54.0,Reebok кроссовки,REEBOK ULTRA FLASH,Унисекс,Серый,Текстиль,20000.0,-8600.0,Mid-range,1
Polaris 325542Z 5Fx,Polaris,19990.0,21990.0,0.0,Polaris кроссовки,325542.Z 5FX,Женщины,Бежевый,Текстиль,2000.0,12000.0,Mid-range,0
Us Polo Assn Blanca Glb 5Fx,U.S. Polo Assn.,13990.0,29990.0,53.0,U.S. Polo Assn. кроссовки,BLANCA GLB 5FX,Женщины,Белый,кожа/Текстиль,16000.0,-6000.0,Budget,0
Us Polo Assn Blanca Glb 5Fx,U.S. Polo Assn.,10990.0,29990.0,63.0,U.S. Polo Assn. кроссовки,BLANCA GLB 5FX,Женщины,Черный,кожа/Текстиль,19000.0,-9000.0,Budget,0
Us Polo Assn Bolivar Glb 5Fx,U.S. Polo Assn.,17990.0,29990.0,40.0,U.S. Polo Assn. кроссовки,BOLIVAR GLB 5FX,Мужчины,Бежевый,Текстиль,12000.0,-2000.0,Mid-range,0
Us Polo Assn Pelo 5Fx,U.S. Polo Assn.,17990.0,24990.0,28.0,U.S. Polo Assn. кроссовки,PELO 5FX,Женщины,Бежевый,кожа,7000.0,-2000.0,Mid-range,0
Us Polo Assn Vale Wmn Glb 5Fx,U.S. Polo Assn.,14990.0,22990.0,35.0,U.S. Polo Assn. кроссовки,VALE WMN GLB 5FX,Женщины,Черный,Текстиль,8000.0,-5000.0,Budget,0
Lumberjack Sord 5Fx,Lumberjack,19990.0,21990.0,0.0,Lumberjack кроссовки,SORD 5FX,Женщины,Белый,Текстиль,2000.0,6000.0,Mid-range,0
Reebok RbkChill Athletic Tank,Reebok,5990.0,14990.0,60.0,Reebok футболка,RBK-CHILL ATHLETIC TANK,Женщины,Черный,Полиамид,9000.0,-19600.0,Budget,1
Reebok Ide Brand Proud Tee,Reebok,5990.0,12990.0,54.0,Reebok футболка,IDE BRAND PROUD TEE,Женщины,Черный,Полиамид,7000.0,-19600.0,Budget,1
Reebok Ide Brand Proud Tee  014,Reebok,7990.0,12990.0,38.0,Reebok футболка,IDE BRAND PROUD TEE,Женщины,Серый,Полиамид,5000.0,-17600.0,Budget,1
Kinetix Int1125Y033 5Fx,Kinetix,17990.0,19990.0,10.0,Kinetix кроссовки,INT1125Y033 5FX,Мужчины,Синий,Текстиль,2000.0,5000.0,Mid-range,0
Kinetix Int1125Y033 5Fx,Kinetix,17990.0,19990.0,10.0,Kinetix кроссовки,INT1125Y033 5FX,Мужчины,Черный,Текстиль,2000.0,5000.0,Mid-range,0
Kinetix Int1125Y103 5Fx,Kinetix,17990.0,18990.0,0.0,Kinetix кроссовки,INT1125Y103 5FX,Мужчины,Черный,Текстиль,1000.0,5000.0,Mid-range,0
Oxide Int1125Y055 5Fx,Oxide,13990.0,19990.0,30.0,Oxide повседневная обувь,INT1125Y055 5FX,Мужчины,Черный,кожа,6000.0,-4000.0,Budget,0
Kinetix Ml Indigo 8Prf115 5Fx  012,Kinetix,8490.0,16990.0,50.0,Kinetix Верхняя Одежда,ML INDIGO 8PRF115 5FX,Мужчины,Серый,Полиэстер,8500.0,-4500.0,Budget,0
Kinetix IntDido5Fx,Kinetix,12990.0,19990.0,35.0,Kinetix обувь,INT-DIDO-5FX,Мужчины,Черный,Текстиль,7000.0,0.0,Budget,0
Lumberjack Sord 5Fx,Lumberjack,19990.0,21990.0,0.0,Lumberjack кроссовки,SORD 5FX,Женщины,Черный,Текстиль,2000.0,6000.0,Mid-range,0
Garamond Int1125Y047 5Fx,Garamond,17990.0,18990.0,0.0,Garamond обувь,INT1125Y047 5FX,Мужчины,Коричневый,кожа,1000.0,2000.0,Mid-range,0
Garamond Int1125Y050 5Fx,Garamond,17990.0,18990.0,0.0,Garamond обувь,INT1125Y050 5FX,Мужчины,Черный,кожа,1000.0,2000.0,Mid-range,0
Torex Int1125Y008 5Fx,Torex,12990.0,14990.0,13.0,Torex кроссовки,INT1125Y008 5FX,Мужчины,Черный,кожа,2000.0,1000.0,Budget,0
Lumberjack SylvesterfInt 5Fx,Lumberjack,14990.0,15990.0,0.0,Lumberjack обувь для бега,SYLVESTER.F-INT 5FX,Мальчик,Черный,кожа/Текстиль,1000.0,1000.0,Budget,0
Kinetix AlohackInt 5Fx,Kinetix,9990.0,11990.0,17.0,Kinetix кроссовки,ALOHA.CK-INT 5FX,Девочка,Черный,кожа,2000.0,-3000.0,Budget,0
Us Polo Assn Alfie 5Fx,U.S. Polo Assn.,19990.0,24990.0,20.0,U.S. Polo Assn. обувь,ALFIE 5FX,Мужчины,Черный,Текстиль,5000.0,0.0,Mid-range,0
Lumberjack Ml Ivan 23Sn536 5Fx  004,Lumberjack,24990.0,39990.0,38.0,Lumberjack одежда,ML IVAN 23SN536 5FX,Мужчины,Бежевый,Полиэстер,15000.0,11000.0,Mid-range,0
Kinetix Verna 5Fx,Kinetix,8990.0,12990.0,31.0,Kinetix кроссовки,VERNA 5FX,Женщины,Черный,Текстиль,4000.0,-4000.0,Budget,0
Lumberjack Denis 5Fx,Lumberjack,19990.0,24990.0,20.0,Lumberjack кроссовки,DENIS 5FX,Мужчины,Белый,Текстиль,5000.0,6000.0,Mid-range,0
Lumberjack More 5Fx,Lumberjack,19990.0,22990.0,13.0,Lumberjack обувь,MORE 5FX,Мужчины,Черный,Текстиль,3000.0,6000.0,Mid-range,0
Lumberjack Track 5Fx,Lumberjack,17990.0,24990.0,28.0,Lumberjack обувь для бега,TRACK 5FX,Девочка,Белый,Текстиль,7000.0,4000.0,Mid-range,0
Us Polo Assn Emora Glb 5Fx,U.S. Polo Assn.,19990.0,22990.0,13.0,U.S. Polo Assn. кроссовки,EMORA GLB 5FX,Женщины,Черный,кожа,3000.0,0.0,Mid-range,0
Polaris Int1225Y062 5Fx  005,Polaris,19990.0,21990.0,0.0,Polaris повседневная обувь,INT1225Y062 5FX,Женщины,Белый,Кожа,2000.0,12000.0,Mid-range,0
Reebok Fast Maker,Reebok,24990.0,39990.0,38.0,Reebok обувь,FAST MAKER,Мужчины,Белый,Текстиль,15000.0,-600.0,Mid-range,1
Kinetix IntDura5Fx,Kinetix,17990.0,19990.0,10.0,Kinetix кроссовки,INT-DURA-5FX,Мальчик,Бежевый,кожа/Текстиль,2000.0,5000.0,Mid-range,0
Kinetix Int1125Y007 5Fx,Kinetix,17990.0,19990.0,10.0,Kinetix кроссовки,INT1125Y007 5FX,Мужчины,Белый,кожа,2000.0,5000.0,Mid-range,0
Kinetix Int1125Y025 5Fx,Kinetix,19990.0,21990.0,0.0,Kinetix кроссовки,INT1125Y025 5FX,Мужчины,Синий,кожа,2000.0,7000.0,Mid-range,0
Kinetix Int1125Y026 5Fx,Kinetix,19990.0,21990.0,0.0,Kinetix кроссовки,INT1125Y026 5FX,Мужчины,Серый,кожа/Текстиль,2000.0,7000.0,Mid-range,0
Kinetix Int1125Y026 5Fx,Kinetix,19990.0,21990.0,0.0,Kinetix кроссовки,INT1125Y026 5FX,Мужчины,Черный,кожа/Текстиль,2000.0,7000.0,Mid-range,0
Kinetix Greed Tx 5Fx,Kinetix,19990.0,27990.0,29.0,Kinetix кроссовки,GREED TX 5FX,Мужчины,Черный,Текстиль,8000.0,7000.0,Mid-range,0
Kinetix Sloter Tx 5Fx,Kinetix,19990.0,22990.0,13.0,Kinetix обувь,SLOTER TX 5FX,Мужчины,Черный,Полиамид,3000.0,7000.0,Mid-range,0
Lumberjack Kado 5Fx,Lumberjack,19990.0,27990.0,29.0,Lumberjack повседневная обувь,KADO 5FX,Мужчины,Белый,Текстиль,8000.0,6000.0,Mid-range,0
Kinetix Int1124Y039 5Fx,Kinetix,19990.0,21990.0,0.0,Kinetix кроссовки,INT1124Y039 5FX,Мужчины,Черный,Текстиль,2000.0,7000.0,Mid-range,0
Lumberjack Yummy 5Fx,Lumberjack,29990.0,32990.0,0.0,Lumberjack кроссовки,YUMMY 5FX,Женщины,Черный,Текстиль,3000.0,16000.0,Mid-range,0
Lumberjack Bafra 5Fx,Lumberjack,19990.0,27990.0,29.0,Lumberjack обувь,BAFRA 5FX,Женщины,Белый,Текстиль,8000.0,6000.0,Mid-range,0
Lumberjack Bohem 5Fx  011,Lumberjack,19990.0,24990.0,20.0,Lumberjack кроссовки,BOHEM 5FX,Мужчины,Бежевый,кожа,5000.0,6000.0,Mid-range,0
Reebok Elina Pant,Reebok,26390.0,32990.0,20.0,Reebok Кальсоны,ELINA PANT,Мужчины,Черный,Полиэстер,6600.0,800.0,Mid-range,1
adidas TrEs Stretch T     White,adidas,16990.0,19990.0,15.0,adidas футболка,TR-ES STRETCH T     WHITE,Мужчины,Белый,Текстиль,3000.0,-15000.0,Mid-range,0
Us Polo Assn Costa 5Fx,U.S. Polo Assn.,12990.0,21990.0,41.0,U.S. Polo Assn. кроссовки,COSTA 5FX,Мужчины,Белый,кожа,9000.0,-7000.0,Budget,0
adidas Duramo Sl2 W,adidas,24990.0,39990.0,38.0,adidas обувь,DURAMO SL2 W,Женщины,Белый,Текстиль,15000.0,-7000.0,Mid-range,0
Kinetix IntGorki5Fx  017,Kinetix,17990.0,18990.0,0.0,Kinetix кроссовки,INT-GORKI-5FX,Мужчины,Серый,Текстиль,1000.0,5000.0,Mid-range,0
Lumberjack Yoda 5Fx  005,Lumberjack,14990.0,22990.0,35.0,Lumberjack кроссовки,YODA 5FX,Женщины,Белый,Текстиль,8000.0,1000.0,Budget,0
Us Polo Assn Timothy Glb 5Fx,U.S. Polo Assn.,19990.0,24990.0,20.0,U.S. Polo Assn. кроссовки,TIMOTHY GLB 5FX,Мужчины,Белый,кожа,5000.0,0.0,Mid-range,0
Kinetix IntAnder5Fx,Kinetix,17990.0,18990.0,0.0,Kinetix кроссовки,INT-ANDER-5FX,Мужчины,Черный,кожа/Текстиль,1000.0,5000.0,Mid-range,0
Kinetix IntAnder5Fx,Kinetix,17990.0,18990.0,0.0,Kinetix кроссовки,INT-ANDER-5FX,Мальчик,Серый,кожа/Текстиль,1000.0,5000.0,Mid-range,0
Lumberjack HamiltonboygInt 5Fx,Lumberjack,14990.0,16990.0,12.0,Lumberjack обувь для бега,HAMILTONBOY.G-INT 5FX,Мальчик,Черный,кожа/Текстиль,2000.0,1000.0,Budget,0
Polaris CardifffBtsInt 5Fx,Polaris,14990.0,16990.0,12.0,Polaris,CARDIFF.F-BTS-INT 5FX,Мальчик,Черный,кожа,2000.0,7000.0,Budget,0
Polaris EvertonfBtsInt 5Fx,Polaris,14990.0,16990.0,12.0,Polaris,EVERTON.F-BTS-INT 5FX,Мальчик,Черный,кожа,2000.0,7000.0,Budget,0
Kinetix Int1125Y093 5Fx,Kinetix,9990.0,18990.0,47.0,Kinetix кроссовки,INT1125Y093 5FX,Мужчины,Серый,кожа,9000.0,-3000.0,Budget,0
Kinetix IntGoga5Fx,Kinetix,14990.0,16990.0,12.0,Kinetix обувь,INT-GOGA-5FX,Мужчины,Серый,Текстиль,2000.0,2000.0,Budget,0
Puma Ess Puma Logo Sweatpants,Puma,32990.0,34990.0,0.0,Puma Кальсоны,ESS Puma Logo Sweatpants,Женщины,Серый,Текстиль,2000.0,3000.0,Premium,1
Kinetix Mb Pam C 11Sn220 5Fx,Kinetix,3990.0,4990.0,20.0,Kinetix футболка,MB PAM C 11SN220 5FX,Мужчины,Черный,Полиамид,1000.0,-9000.0,Budget,0
Lumberjack Berky 5Fx,Lumberjack,29990.0,32990.0,0.0,Lumberjack кроссовки,BERKY 5FX,Мужчины,Черный,Текстиль,3000.0,16000.0,Mid-range,0
Us Polo Assn Lean 5Fx,U.S. Polo Assn.,19990.0,24990.0,20.0,U.S. Polo Assn. кроссовки,LEAN 5FX,Мужчины,Черный,кожа,5000.0,0.0,Mid-range,0
Lumberjack Sara 5Fx,Lumberjack,19990.0,27990.0,29.0,Lumberjack кроссовки,SARA 5FX,Женщины,Черный,Текстиль,8000.0,6000.0,Mid-range,0
Lumberjack Calamant 5Fx,Lumberjack,29990.0,32990.0,0.0,Lumberjack обувь,CALAMANT 5FX,Мужчины,Белый,Текстиль,3000.0,16000.0,Mid-range,0
Lumberjack Int1225Y031 5Fx,Lumberjack,19990.0,21990.0,0.0,Lumberjack кроссовки,INT1225Y031 5FX,Женщины,Бежевый,кожа/Текстиль,2000.0,6000.0,Mid-range,0
Kinetix Int1125Y019 5Fx,Kinetix,14990.0,15990.0,0.0,Kinetix кроссовки,INT1125Y019 5FX,Мужчины,Бежевый,Хлопок,1000.0,2000.0,Budget,0
Kinetix Int1125Y005 5Fx,Kinetix,17990.0,18990.0,0.0,Kinetix кроссовки,INT1125Y005 5FX,Мужчины,Синий,Текстиль,1000.0,5000.0,Mid-range,0
Kinetix Int1125Y105 5Fx,Kinetix,17990.0,18990.0,0.0,Kinetix кроссовки,INT1125Y105 5FX,Мужчины,Синий,Полиэстер,1000.0,5000.0,Mid-range,0
Lumberjack Corn 5Fx  019,Lumberjack,9990.0,22990.0,57.0,Lumberjack обувь,CORN 5FX,Женщины,Розовый,Текстиль,13000.0,-4000.0,Budget,0
Lumberjack Heart 5Fx,Lumberjack,29990.0,32990.0,0.0,Lumberjack обувь,HEART 5FX,Мужчины,Черный,Текстиль,3000.0,16000.0,Mid-range,0
Lumberjack Bafra 5Fx  016,Lumberjack,19990.0,27990.0,29.0,Lumberjack обувь,BAFRA 5FX,Женщины,Серый,Текстиль,8000.0,6000.0,Mid-range,0
Us Polo Assn Genesis Wmn 5Fx,U.S. Polo Assn.,19990.0,24990.0,20.0,U.S. Polo Assn. обувь,GENESIS WMN 5FX,Женщины,Серый,Текстиль,5000.0,0.0,Mid-range,0
Lumberjack Rugby 5Fx,Lumberjack,29990.0,32990.0,0.0,Lumberjack обувь,RUGBY 5FX,Мужчины,Белый,Текстиль,3000.0,16000.0,Mid-range,0
Polaris 158680Z5Fx,Polaris,5990.0,10990.0,45.0,Polaris тапочки,158680.Z5FX,Женщины,Черный,кожа,5000.0,-2000.0,Budget,0
adidas Barreda,adidas,31990.0,39990.0,20.0,adidas кроссовки,BARREDA,Женщины,Розовый,кожа,8000.0,0.0,Premium,0
adidas M 3S Ft Fz Hd       Wonal,adidas,22490.0,36990.0,39.0,adidas свитшот,M 3S FT FZ HD       WONAL,Мужчины,Бежевый,Текстиль,14500.0,-9500.0,Mid-range,0
adidas TrEs Bl 11 L      Black,adidas,19990.0,22990.0,13.0,adidas одежда,TR-ES BL 1/1 L      BLACK,Женщины,Черный,Текстиль,3000.0,-12000.0,Mid-range,0
Lumberjack TophaneliInt 5Fx  004,Lumberjack,14990.0,15990.0,0.0,Lumberjack кроссовки,TOPHANELI-INT 5FX,Мальчик,Белый,кожа,1000.0,1000.0,Budget,0
Lumberjack Bertha 5Fx,Lumberjack,19990.0,24990.0,20.0,Lumberjack кроссовки,BERTHA 5FX,Женщины,Белый,Текстиль,5000.0,6000.0,Mid-range,0
